Country Name,Country Code,Year,Gender Gap Labor force participation % (15+age),Gender Gap Part time employment %,Gender Gap Self-employed %,Gender Gap Unemployment %,Gender Gap Vulnerable employment %,Gender Gap Wage and salaried workers %,Total Gender Gap %
Malaysia,MYS,1996,33.3709983825684,0,-0.7259998321533985,-0.52799987792968,-4.0010008811952,0.7260055541991903,28.842003345489314
Namibia,NAM,1971,0,0,0,0,0,0,0
Namibia,NAM,1983,0,0,0,0,0,0,0
Namibia,NAM,1988,0,0,0,0,0,0,0
Niger,NER,1993,22.361999511718793,0,-1.924003601074304,-4.22699999809266,-2.5460014343262003,1.9239997863769194,15.588994264602547
Niger,NER,1999,22.35800170898439,0,-2.690002441406307,-0.84899997711182,-3.3050022125244,2.6900000572205105,18.203997135162375
Nigeria,NGA,1998,16.113002777099595,0,-7.104995727539006,-0.17299985885620028,-7.722999572753906,7.104999542236401,8.217007160186885
New Zealand,NZL,2005,14.631996154785199,0,9.550000190734899,-0.6149997711181703,5.471000164747249,-9.549995422363196,19.48800131678598
Panama,PAN,1970,0,0,0,0,0,0,0
Panama,PAN,1972,0,0,0,0,0,0,0
Panama,PAN,2008,34.279003143310604,0,5.968999862670902,-3.3519997596740803,4.0530009269714995,-5.968994140625,34.98001003265392
Poland,POL,1969,0,0,0,0,0,0,0
Puerto Rico,PRI,1999,24.189998626709,0,19.762999534606898,3.9650001525879013,9.351999938488,-19.763000488281307,37.506997764110494
Qatar,QAT,1963,0,0,0,0,0,0,0
Qatar,QAT,1996,54.167999267578196,0,1.644999980926517,-9.52400016784669,0.8170000016689296,-1.6449966430664062,45.46100243926055
Russian Federation,RUS,1978,0,0,0,0,0,0,0
Eswatini,SWZ,1970,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,1994,59.29100036621091,0,1.0200004577636008,-5.31800031661985,-4.906002521514999,-1.0200004577636008,49.06699752807606
Chad,TCD,1978,0,0,0,0,0,0,0
Togo,TGO,1961,0,0,0,0,0,0,0
Turkmenistan,TKM,1973,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1989,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1992,27.2960014343262,0,3.122999191284201,-6.630998611450199,0.7130005359648983,-3.1230010986327983,21.378001451492302
Trinidad and Tobago,TTO,2003,26.035003662109304,0,7.0659999847413,-6.69400024414059,3.3530004322529,-7.066001892089801,22.69400194287311
Tunisia,TUN,1994,51.91400146484379,0,9.172000885009702,-2.314000129699698,6.814000487327501,-9.1719970703125,56.4140056371688
Ukraine,UKR,1960,0,0,0,0,0,0,0
Uzbekistan,UZB,2011,22.904998779296804,0,2.5069999694824006,0.2850003242492605,0.30999946594250005,-2.5070037841796875,23.499994754791278
"Venezuela, RB",VEN,1969,0,0,0,0,0,0,0
Vanuatu,VUT,1991,17.680995941162102,0,-5.990005493164006,-1.37299966812133,-6.6330051422118,5.9899997711182,9.674985408783165
Zambia,ZMB,2007,11.7569961547851,0,-16.58799743652341,-0.36500072479248047,-16.700004577636705,16.5880002975464,-5.308006286621094
Zambia,ZMB,2017,9.529998779296903,0,-19.563995361328097,-1.0690002441406303,-19.681997299194308,19.563999176025398,-11.220994949340735
Afghanistan,AFG,1971,0,0,0,0,0,0,0
Afghanistan,AFG,1972,0,0,0,0,0,0,0
Afghanistan,AFG,2013,69.71499824523929,0,-2.539001464843807,-5.4379997253418395,-3.708000183105497,2.538999557495199,60.568996429443345
Azerbaijan,AZE,1989,0,0,0,0,0,0,0
Azerbaijan,AZE,1991,18.004997253417905,0,-0.7760009765625,-2.152999877929691,-6.352000236511202,0.7759990692138992,9.49999523162841
Benin,BEN,2006,8.083000183105511,0,-8.298004150390597,0.06400001049041704,-9.751998901367202,8.29800009727483,-1.6050027608870394
"Bahamas, The",BHS,2002,11.851997375488295,0,12.065000534057699,-0.15699958801268998,8.598999440670001,-12.065002441406193,20.293995320797112
Belize,BLZ,1987,0,0,0,0,0,0,0
Bolivia,BOL,1970,0,0,0,0,0,0,0
Barbados,BRB,2007,10.755004882812493,0,9.6759996414185,-0.5040001869201696,9.255999840796,-9.675994873046804,19.507009305060016
Brunei Darussalam,BRN,2015,15.860004425048793,0,1.612000465393069,-1.90899991989136,-0.06599992513656971,-1.6119995117186932,13.885005533695239
Botswana,BWA,1965,0,0,0,0,0,0,0
Botswana,BWA,1977,0,0,0,0,0,0,0
China,CHN,2015,14.291996002197301,0,0.43200302124019885,1.0679998397827104,-2.6579990386963033,-0.43200302124019885,12.70199680328371
Cote d'Ivoire,CIV,1993,35.30400085449221,0,-17.322998046875,-3.2810001373291007,-18.3000030517578,17.323000907898,13.723000526428308
Costa Rica,CRI,1985,0,0,0,0,0,0,0
Cuba,CUB,2015,25.644001007080107,0,22.6000003814697,-0.2979998588562003,3.88199975714088,-22.599998474121108,29.22800281271338
Cyprus,CYP,1998,22.9549980163574,0,12.857999801635799,-3.0760002136230495,6.3769993782042995,-12.858001708984403,26.255995273590045
Denmark,DNK,1962,0,0,0,0,0,0,0
Denmark,DNK,1978,0,0,0,0,0,0,0
"Egypt, Arab Rep.",EGY,1978,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,2017,0,0,0,0,0,0,0
Greece,GRC,1977,0,0,0,0,0,0,0
Jordan,JOR,1985,0,0,0,0,0,0,0
Kazakhstan,KAZ,1977,0,0,0,0,0,0,0
Kyrgyz Republic,KGZ,1978,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,2010,0,0,0,0,0,0,0
Lebanon,LBN,2001,49.7310028076172,0,29.123998641967702,-2.6950001716613405,22.850998401641895,-29.1240005493164,69.88699913024905
St. Lucia,LCA,2014,15.577999114990298,0,10.638999938964897,-5.303998947143498,5.8740010261535005,-10.6389999389649,16.148001194000297
Luxembourg,LUX,1980,0,0,0,0,0,0,0
Mozambique,MOZ,1972,0,0,0,0,0,0,0
Namibia,NAM,1991,15.928001403808594,0,-21.4920005798339,-4.781000137329102,-22.319000244140597,21.4920005798339,-11.171998977661104
Niger,NER,1969,0,0,0,0,0,0,0
Nicaragua,NIC,1978,0,0,0,0,0,0,0
Norway,NOR,1977,0,0,0,0,0,0,0
New Zealand,NZL,2015,11.2950019836426,-22.059999465942404,6.1579990386963,-0.93400001525879,4.144999861717221,-6.158004760742202,-7.554003357887275
Pakistan,PAK,1979,0,0,0,0,0,0,0
Peru,PER,1968,0,0,0,0,0,0,0
Paraguay,PRY,1964,0,0,0,0,0,0,0
Paraguay,PRY,1998,31.6230010986328,0,2.0950012207030966,-2.18400001525879,-1.2960014343261008,-2.0950012207030966,28.14299964904791
Qatar,QAT,1976,0,0,0,0,0,0,0
Russian Federation,RUS,1995,16.849998474121,0,1.43400001525879,0.19999980926514027,0.9760001003742298,-1.4339981079101989,18.026000291108964
Rwanda,RWA,1964,0,0,0,0,0,0,0
Sudan,SDN,2014,47.35599899292,0,-4.169998168945398,-14.164000511169409,-7.447999000549302,4.169998168945298,25.74399948120119
Somalia,SOM,1973,0,0,0,0,0,0,0
Slovenia,SVN,1972,0,0,0,0,0,0,0
Tajikistan,TJK,1974,0,0,0,0,0,0,0
Timor-Leste,TLS,1970,0,0,0,0,0,0,0
Timor-Leste,TLS,2006,33.88199996948239,0,-2.3850021362303977,-1.8530001640319798,-3.2340030670166016,2.3850002288818004,28.794994831085216
Trinidad and Tobago,TTO,1976,0,0,0,0,0,0,0
Uganda,UGA,1991,15.027004241943402,0,-10.005996704101491,0.712999999523168,-10.1950044631959,10.00600028038027,5.545003354549449
Uganda,UGA,2017,8.333000183105511,0,-12.094001770019489,-1.36099994182587,-13.435999870300293,12.0940008163453,-6.46400058269484
Uruguay,URY,1993,28.60099792480471,0,7.256999969482401,-4.47300004959105,5.406998634338301,-7.256996154785099,29.53500032424926
Virgin Islands (U.S.),VIR,1963,0,0,0,0,0,0,0
Virgin Islands (U.S.),VIR,2004,10.2239990234375,0,8.7270011901856,-1.9889998435974103,2.7709993124008,-8.72699737548831,11.00600230693818
Samoa,WSM,2009,16.0849990844726,0,-0.661998748779304,-1,-0.36600095033649893,0.6619987487792969,14.718998134136093
Kosovo,XKX,2005,0,0,0,0,0,0,0
Zambia,ZMB,1971,0,0,0,0,0,0,0
Zambia,ZMB,2004,12.057998657226605,0,-15.9599990844726,1.4429998397827006,-16.0610027313232,15.960000991821259,-2.5600023269652343
Aruba,ABW,2009,0,0,0,0,0,0,0
Austria,AUT,1992,25.130001068115206,0,-0.3190002441407014,-0.3099999427795499,-4.08000016212466,0.3190002441405966,20.74000096321089
Austria,AUT,1994,22.261001586914,0,0.07499980926509942,-0.7490000724792498,-3.6770002841949108,-0.07499694824220171,17.835004091262736
Belgium,BEL,1982,0,0,0,0,0,0,0
Belgium,BEL,1983,0,-19.22000026702884,0,0,0,0,-19.22000026702884
Benin,BEN,1974,0,0,0,0,0,0,0
Benin,BEN,1979,0,0,0,0,0,0,0
Bahrain,BHR,1974,0,0,0,0,0,0,0
Bermuda,BMU,1975,0,0,0,0,0,0,0
Brazil,BRA,1962,0,0,0,0,0,0,0
Brazil,BRA,1990,41.266998291015604,0,0,0,0,0,41.266998291015604
Barbados,BRB,1986,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1966,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1973,0,0,0,0,0,0,0
Cote d'Ivoire,CIV,2015,19.222000122070405,0,-18.624000549316406,-1.3150000572204599,-19.962998390197797,18.623999595642,-2.055999279022256
Cabo Verde,CPV,2015,23.007999420166,-7.889999389648402,-1.728000640869105,-1.4479999542236186,-3.7560009956360005,1.728000640869105,9.91399908065798
Caribbean small states,CSS,1982,0,0,0,0,0,0,0
Djibouti,DJI,2000,31.228000640869105,0,2.3680000305175,-1.7239999771118102,0.5130004882812003,-2.3680000305175,30.017001152038496
Djibouti,DJI,2015,19.648998260497997,0,0.6419982910155966,-1.375,-1.4979987144470996,-0.6419982910155966,16.775999546050897
Ethiopia,ETH,2007,12.433998107910213,0,-2.7340011596678977,-5.260999679565431,-3.215003967285199,2.7339997291564897,3.9579930305481756
Fragile and conflict affected situations,FCS,1967,0,0,0,0,0,0,0
France,FRA,1964,0,0,0,0,0,0,0
France,FRA,2010,11.037998199462898,-16.8699989318847,7.41500043869017,-0.38000011444091975,2.941999703645701,-7.415000915527401,-3.270001620054254
Guinea,GIN,1988,0,0,0,0,0,0,0
"Gambia, The",GMB,1970,0,0,0,0,0,0,0
Grenada,GRD,1972,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,1963,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,1983,0,0,0,0,0,0,0
Israel,ISR,1967,0,0,0,0,0,0,0
Japan,JPN,1992,27.444995880126896,0,-4.951999664306701,-0.1400001049041797,-7.444000005722,4.951995849609403,19.860991954803417
Kazakhstan,KAZ,1971,0,0,0,0,0,0,0
Kenya,KEN,1994,5.521003723144602,0,-26.589004516601506,-6.381000041961711,-26.121995925903292,26.5890026092529,-26.981994152069007
Kenya,KEN,2012,8.177001953125,0,-28.141998291015604,-7.360000610351539,-28.077001571655302,28.1419982910156,-27.260000228881843
Kyrgyz Republic,KGZ,2001,18.891002655029297,0,-3.638999938964801,-1.8209996223449707,-4.655998229980497,3.638999938964801,12.414004802703829
Cambodia,KHM,1997,6.266998291015696,0,-5.953994750976506,0.3010001182556197,-6.194997787475501,5.954000473022498,0.37300634384180764
Liberia,LBR,2007,6.062000274658203,0,-17.65599822998051,2.62599992752075,-18.240001678466896,17.6560010910034,-9.551998615265054
Lesotho,LSO,1985,0,0,0,0,0,0,0
Mali,MLI,1964,0,0,0,0,0,0,0
Mauritania,MRT,1981,0,0,0,0,0,0,0
New Caledonia,NCL,1961,0,0,0,0,0,0,0
New Caledonia,NCL,1992,10.653995513915994,0,14.193000793457001,-3.0090007781983026,6.9260001480579,-14.1929931640625,14.571002513170093
Peru,PER,1965,0,0,0,0,0,0,0
Qatar,QAT,1972,0,0,0,0,0,0,0
Russian Federation,RUS,1979,0,0,0,0,0,0,0
Saudi Arabia,SAU,1966,0,0,0,0,0,0,0
Sudan,SDN,1969,0,0,0,0,0,0,0
Senegal,SEN,1965,0,0,0,0,0,0,0
El Salvador,SLV,1988,0,0,0,0,0,0,0
Serbia,SRB,2012,17.0999984741211,-3.51999950408936,7.440000534057603,-1.7000007629394993,4.984000205993702,-7.43999481201169,16.864004135131857
Suriname,SUR,1972,0,0,0,0,0,0,0
Slovenia,SVN,1967,0,0,0,0,0,0,0
Eswatini,SWZ,2010,26.0180015563965,0,-15.6669998168945,-1.1260013580322017,-16.0169999599456,15.666999816894503,8.8750002384187
Thailand,THA,2001,16.486999511718707,0,-0.8590011596680043,0.2149999141693102,-3.628001213073702,0.8590011596680043,13.073998212814315
Turkey,TUR,1973,0,0,0,0,0,0,0
Turkey,TUR,1994,47.198997497558594,0,-13.909000396728608,0.9649996757507306,-18.310998916625998,13.909000396728604,29.85299825668332
Turkey,TUR,2013,40.294002532959,-17.4800004959107,-10.689998626709006,-2.48299980163575,-15.539000988006599,10.690002441406307,4.79200506210325
Uganda,UGA,2003,11.613006591796903,0,-14.687004089355511,-1.24600005149841,-14.897001266479506,14.687000751495388,-4.529998064041138
Ukraine,UKR,2010,14.564998626708999,-5.9300003051757795,-1.2749996185302983,2.4679999351501403,-1.8650004863737983,1.275001525878892,9.237999677658156
Uzbekistan,UZB,1988,0,0,0,0,0,0,0
Samoa,WSM,1966,0,0,0,0,0,0,0
Zambia,ZMB,1996,11.736999511718693,0,-16.18199920654301,-1.6050004959106001,-16.530000686645607,16.18199920654294,-6.398001670837587
Zambia,ZMB,1970,0,0,0,0,0,0,0
Zimbabwe,ZWE,1970,0,0,0,0,0,0,0
Brunei Darussalam,BRN,1971,0,0,0,0,0,0,0
Bhutan,BTN,2011,10.562000274658203,0,-23.1069984436035,-2.84200000762939,-23.146997451782298,23.1070003509521,-15.426995277404888
Botswana,BWA,2010,13.731998443603501,-2.680000305175801,-5.790000915527401,-6.906000137329102,-7.0499997138977,5.789993286132798,-2.904009342193703
China,CHN,2005,12.9670028686524,0,-1.4529991149901988,0.8740003108978298,-4.067997932434103,1.4529991149901988,9.773005247116128
Cote d'Ivoire,CIV,2012,22.175003051757805,-3.5199995040892986,-16.956001281738295,-1.4659998416900604,-17.9350004196167,16.955999374389613,-0.7459986209869349
Costa Rica,CRI,1971,0,0,0,0,0,0,0
Cuba,CUB,1998,33.8260002136231,0,-3.6070003509520987,-5.07299995422363,9.83500030636792,3.6070022583008097,38.5880024731161
Cyprus,CYP,1971,0,0,0,0,0,0,0
Czech Republic,CZE,1963,0,0,0,0,0,0,0
Djibouti,DJI,1985,0,0,0,0,0,0,0
Denmark,DNK,1960,0,0,0,0,0,0,0
Fragile and conflict affected situations,FCS,1972,0,0,0,0,0,0,0
Fiji,FJI,1975,0,0,0,0,0,0,0
Gabon,GAB,2008,18.6009979248047,0,-9.475000381469702,-12.5679988861084,-11.618997812271104,9.474998474121108,-5.586000680923398
Grenada,GRD,1984,0,0,0,0,0,0,0
Croatia,HRV,2015,12.388999938964801,-6.669999122619698,6.201000213623098,-1.3500003814697017,2.55600035190583,-6.2010040283203125,6.924996972084017
Indonesia,IDN,1982,0,0,0,0,0,0,0
Indonesia,IDN,2010,32.073997497558594,-15.149999618530199,-8.554996490478608,-1.2599997520446706,-11.080001831054702,8.555000305175803,4.584000110626217
Kenya,KEN,1977,0,0,0,0,0,0,0
Kenya,KEN,1978,0,0,0,0,0,0,0
Kuwait,KWT,1960,0,0,0,0,0,0,0
Lesotho,LSO,1967,0,0,0,0,0,0,0
Latvia,LVA,1989,0,0,0,0,0,0,0
Maldives,MDV,1997,40.728004455566406,0,15.559997558593793,-0.936000049114228,12.241997957229707,-15.5599994659424,52.034000456333274
Mali,MLI,2000,31.015003204345696,0,-8.353996276855398,-1.66499996185303,-9.062000274658203,8.354000568389878,20.288007259368943
Nigeria,NGA,1975,0,0,0,0,0,0,0
Panama,PAN,1998,37.15900039672851,0,15.632999420166001,-10.605998992919899,13.553999900817796,-15.632999420166001,40.10700130462641
Palau,PLW,2011,0,0,0,0,0,0,0
San Marino,SMR,2010,0,0,0,0,0,0,0
Somalia,SOM,2001,58.8220005035401,0,-15.580001831054702,-0.9509997367858807,-16.849000453949003,15.5800008773803,41.02199935913082
South Sudan,SSD,2007,6.218002319335895,0,-7.051002502441399,-2.0579996109009002,-12.297002792358299,7.051002502441399,-8.137000083923304
Slovenia,SVN,1990,14.036998748779297,0,0,0,0,0,14.036998748779297
Seychelles,SYC,2000,0,0,0,0,0,0,0
Seychelles,SYC,2007,0,0,0,0,0,0,0
Turkmenistan,TKM,1961,0,0,0,0,0,0,0
Turkmenistan,TKM,1998,23.373001098632805,0,-3.5820007324219034,-0.10099983215332031,-6.2219996452332005,3.582000732421889,17.05000162124627
Turkmenistan,TKM,2017,24.865997314453104,0,-2.1940002441406,-0.4270000457763703,-2.873000621795601,2.1940002441407103,21.565996646881242
Timor-Leste,TLS,1998,39.802001953125,0,-1.8879966735840057,-3.1129999160766495,-3.2309980392455984,1.8880004882812003,33.45800781249994
Tonga,TON,1974,0,0,0,0,0,0,0
Tanzania,TZA,1964,0,0,0,0,0,0,0
Ukraine,UKR,2012,16.4349975585938,-6.64999961853027,-1.4409999847412003,2.1070003509521404,-1.932000786066098,1.4410018920899006,9.959999412298274
Albania,ALB,1968,0,0,0,0,0,0,0
Armenia,ARM,1963,0,0,0,0,0,0,0
Belgium,BEL,2003,17.238998413085895,-25.9799995422364,4.2269992828369,-0.5599999427795401,0.6469997763633,-4.227005004882798,-8.654007017612642
Burkina Faso,BFA,1973,0,0,0,0,0,0,0
Bulgaria,BGR,1969,0,0,0,0,0,0,0
Bahrain,BHR,1999,52.4749946594239,0,2.3029998540878296,-3.76000016927719,1.5769999660551552,-2.3030014038085938,50.2919929064811
Belarus,BLR,1981,0,0,0,0,0,0,0
Brazil,BRA,1960,0,0,0,0,0,0,0
Central African Republic,CAF,2009,15.007003784179702,0,-17.7589950561524,-1.0960001945495597,-19.318000793457003,17.758997917175297,-5.406994342803966
China,CHN,1964,0,0,0,0,0,0,0
Cameroon,CMR,2015,10.252998352050795,0,-16.874000549316406,-1.8139998912811302,-18.06200098991399,16.874000549316403,-9.62300252914433
Cameroon,CMR,2016,10.1059951782226,0,-17.257995605468693,-1.81599998474121,-18.397004425525708,17.2579984664917,-10.107006371021313
Colombia,COL,1970,0,0,0,0,0,0,0
Colombia,COL,2002,36.194000244140604,0,5.895999908447294,-7.597000122070298,3.2389988899229962,-5.895999908447294,31.8359990119933
Costa Rica,CRI,1981,0,0,0,0,0,0,0
Costa Rica,CRI,1993,48.0619964599609,0,6.038000106811502,-1.4650001525878897,2.2769999504089995,-6.038002014160199,48.873994350433314
Curacao,CUW,1978,0,0,0,0,0,0,0
Spain,ESP,1979,0,0,0,0,0,0,0
Ethiopia,ETH,1992,23.641998291015597,0,-3.613998413085895,-3.0349998474120996,-6.056995391845703,3.61400008201599,14.55000472068789
France,FRA,1982,0,0,0,0,0,0,0
United Kingdom,GBR,1986,0,-35.2400007247925,0,0,0,0,-35.2400007247925
Guinea-Bissau,GNB,2013,13,0,-15.877002716064496,-1.0500001907348597,-17.432000160217306,15.877000808715795,-5.4820022583008665
Grenada,GRD,1994,0,0,0,0,0,0,0
Haiti,HTI,1985,0,0,0,0,0,0,0
Hungary,HUN,1969,0,0,0,0,0,0,0
"Iran, Islamic Rep.",IRN,1986,0,0,0,0,0,0,0
Italy,ITA,1977,0,0,0,0,0,0,0
Japan,JPN,1962,0,0,0,0,0,0,0
Kazakhstan,KAZ,2009,10.31999969482419,0,-2.5289993286133026,-1.9510002136230495,-3.4929994940757965,2.528999328613196,4.875999987125238
Kuwait,KWT,2016,36.688999176025405,0,2.712999999523167,-3.32399976253509,2.177999926730989,-2.713005065917997,35.54299427382647
Lebanon,LBN,1962,0,0,0,0,0,0,0
Lebanon,LBN,1970,0,0,0,0,0,0,0
Liberia,LBR,2013,4.350002288818295,0,-19.555999755859403,-0.0550000667572097,-20.164002418518095,19.5560007095337,-15.868999242782714
Marshall Islands,MHL,2013,0,0,0,0,0,0,0
"Macedonia, FYR",MKD,2003,22.292003631591797,0,9.389999389648398,0.6800003051758026,7.774999737739499,-9.389999389648494,30.747003674507003
Myanmar,MMR,2002,26.9000015258789,0,-2.2350006103514914,-0.290000021457668,-3.361999511718693,2.2349987030028977,23.248000085353944
Mauritius,MUS,2009,32.7419967651367,-11.999999046325701,5.989000320434602,-8.387999534606951,2.605998814105998,-5.9889984130860086,14.959998905658637
Malaysia,MYS,1986,0,0,0,0,0,0,0
Nigeria,NGA,1985,0,0,0,0,0,0,0
Nigeria,NGA,2002,15.653999328613295,0,-6.698997497558594,-0.24900007247924982,-7.252998352050696,6.6990003585816,8.152003765106356
Norway,NOR,1980,0,0,0,0,0,0,0
Pakistan,PAK,1968,0,0,0,0,0,0,0
Panama,PAN,1987,0,0,0,0,0,0,0
Poland,POL,2005,15.241001129150405,-11.869999885559102,4.8079986572264986,-2.5509986877441975,2.659000635147102,-4.807998657226605,3.479003190994101
French Polynesia,PYF,2017,13.775997161865199,0,8.566999435424798,-1.4280014038086009,4.427000880241501,-8.567001342773494,16.774994730949402
Russian Federation,RUS,1962,0,0,0,0,0,0,0
Rwanda,RWA,2014,0.8170013427734943,-9.569999694824205,-14.31000518798831,-0.1990000009536801,-14.642000675201402,14.309999465942399,-23.594004750251703
Sudan,SDN,1989,0,0,0,0,0,0,0
Senegal,SEN,1961,0,0,0,0,0,0,0
Singapore,SGP,2004,24.044002532959006,0,10.041999816894478,-0.6890001296997097,5.31999987363815,-10.041999816894602,28.675002276897324
Syrian Arab Republic,SYR,2009,59.6600027084351,0,18.8650016784668,-16.48500013351438,15.191999912261998,-18.864997863769503,58.36700630188002
Turks and Caicos Islands,TCA,1971,0,0,0,0,0,0,0
Chad,TCD,1997,15.945999145507798,0,-8.524002075195298,-1.9580001831054696,-8.727002143859906,8.52400016784668,5.260994911193805
Chad,TCD,1980,0,0,0,0,0,0,0
Turkmenistan,TKM,1990,24.9930000305175,0,0,0,0,0,24.9930000305175
Turkmenistan,TKM,2010,23.34399795532231,0,-2.2620010375975994,0.024000167846680576,-3.5300006866455007,2.2619934082030966,19.837989807128984
Kosovo,XKX,1993,0,0,0,0,0,0,0
Zambia,ZMB,2002,11.963005065917997,0,-15.713996887207102,2.6780004501342987,-15.810001373291001,15.71399974822997,-1.168992996215838
Aruba,ABW,1963,0,0,0,0,0,0,0
United Arab Emirates,ARE,2012,50.365005493164006,0,2.74600005149841,-7.051000118255611,0.16100000590085903,-2.745994567871108,43.475010864436555
Armenia,ARM,1986,0,0,0,0,0,0,0
Azerbaijan,AZE,2003,7.967002868652301,0,-3.571998596191392,0.02000045776367898,-4.600002288818402,3.5719985961914027,3.3870010375975887
Benin,BEN,1989,0,0,0,0,0,0,0
Bangladesh,BGD,1971,0,0,0,0,0,0,0
Barbados,BRB,1972,0,0,0,0,0,0,0
Central African Republic,CAF,1989,0,0,0,0,0,0,0
Cote d'Ivoire,CIV,2002,31.041000366211,0,-17.60400390625,-1.91100001335144,-18.5849990844726,17.604000568389893,10.544997930526854
Cameroon,CMR,2009,10.857994079589801,0,-16.5070037841797,-1.1470000743865896,-17.603998184204002,16.5069999694824,-7.893007993698092
"Congo, Dem. Rep.",COD,1972,0,0,0,0,0,0,0
Cabo Verde,CPV,1969,0,0,0,0,0,0,0
"Egypt, Arab Rep.",EGY,1989,0,0,0,0,0,0,0
Georgia,GEO,1967,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,1962,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,2014,5.407997131347699,0,-8.333999633788999,-0.8899998664856001,-11.442000865936297,8.333995819091804,-6.924007415771392
Grenada,GRD,1963,0,0,0,0,0,0,0
Grenada,GRD,2001,0,0,0,0,0,0,0
Greenland,GRL,1978,0,0,0,0,0,0,0
Liberia,LBR,2000,4.518001556396506,0,-16.88300323486331,2.50599956512451,-17.4670028686523,16.882999420165998,-10.443005561828597
Liechtenstein,LIE,2007,0,0,0,0,0,0,0
Monaco,MCO,2001,0,0,0,0,0,0,0
Moldova,MDA,1996,2.729000091552699,0,0.5980014801025,4.01399993896481,-2.0839996337891016,-0.5979995727539062,4.659002304077001
"Macedonia, FYR",MKD,1978,0,0,0,0,0,0,0
Malta,MLT,1972,0,0,0,0,0,0,0
Nigeria,NGA,1970,0,0,0,0,0,0,0
Nepal,NPL,1980,0,0,0,0,0,0,0
New Zealand,NZL,2003,14.834999084472706,0,11.418999671936001,-0.6759996414184499,6.388999760150909,-11.418998718261705,20.54800015687946
